CODCALLE,TEXTO,CAPACIDAD,UTM_X,UTM_Y,NOTAS,TIPO
41484,CSRIO LOS NARANJOS,800.0,380664.74408,3159481.38637,,Solidos
40403,CTRA TAGANANA,800.0,381270.69,3159525.835,,Solidos
40403,CTRA TAGANANA,800.0,381422.244617,3159484.82866,,Solidos
10416,CTRA AFUR,800.0,377912.267818,3159366.81959,,Solidos
10416,CTRA AFUR,800.0,378063.434177,3159403.33208,,Solidos
10416,CTRA AFUR,800.0,378274.137078,3159234.89375,,Solidos
42023,CSRIO LOMO CENTENO,240.0,377719.465114,3159047.7748,,Solidos
10416,CTRA AFUR,800.0,378743.63819,3159168.80864,,Solidos
10416,CTRA AFUR,240.0,378490.431432,3159313.27143,,Solidos
10426,CMNO LA MESETA,240.0,378918.775021,3159074.5159,,Solidos
10426,CMNO LA MESETA,240.0,379124.19016,3159135.24702,,Solidos
10416,CTRA AFUR,800.0,378908.086977,3158906.14435,,Solidos
10416,CTRA AFUR,800.0,378603.509124,3158850.59378,,Solidos
42286,CMNO DE TABORNO,800.0,376258.829396,3159399.6932,,Solidos
42286,CMNO DE TABORNO,800.0,376298.416056,3159528.80264,,Solidos
41886,CSRIO LA CUMBRECILLA,240.0,379483.970718,3158703.72254,,Solidos
10522,CTRA EL BAILADERO,800.0,379300.896976,3157319.04763,,Solidos
10512,CMNO LA PANADERITA,800.0,379084.281796,3157203.08096,,Solidos
10448,CTRA ROQUE NEGRO,800.0,378007.359732,3157957.26069,,Solidos
10448,CTRA ROQUE NEGRO,800.0,377929.750377,3157787.82116,,Solidos
10448,CTRA ROQUE NEGRO,800.0,378001.459606,3157903.7057,,Solidos
10448,CTRA ROQUE NEGRO,240.0,377908.724526,3157543.61157,,Solidos
42216,CSRIO LA PORQUERA,800.0,377655.483401,3157557.28921,,Solidos
10522,CTRA EL BAILADERO,800.0,377580.919569,3156937.07946,,Solidos
10522,CTRA EL BAILADERO,800.0,378028.004986,3156992.90923,,Solidos
10522,CTRA EL BAILADERO,800.0,378435.021149,3157082.13232,,Solidos
10522,CTRA EL BAILADERO,240.0,378689.296121,3157180.32766,,Solidos
44215,CALLE PEDRO JOSE DE MENDIZABAL,800.0,374972.730103,3148642.50519,,Solidos
31427,CALLE JUAN MARTI,800.0,374899.869062,3149139.27832,,Solidos
31427,CALLE JUAN MARTI,800.0,374875.121326,3149149.37539,,Solidos
31427,CALLE JUAN MARTI,800.0,374849.492564,3149160.38466,,Solidos
31427,CALLE JUAN MARTI,800.0,374826.455745,3149173.74953,,Solidos
31427,CALLE JUAN MARTI,800.0,374802.461973,3149195.50517,,Solidos
31323,AVDA ANGEL ROMERO,800.0,374978.08108,3149189.37655,,Solidos
31393,CALLE HERRAIZ MALO,800.0,374945.087879,3149269.83933,,Solidos
31393,CALLE HERRAIZ MALO,800.0,374880.709683,3149298.52293,,Solidos
31393,CALLE HERRAIZ MALO,800.0,374848.859985,3149288.34409,,Solidos
31393,CALLE HERRAIZ MALO,800.0,374799.557022,3149275.47344,,Solidos
31702,CALLE JOSE VICTOR DOMINGUEZ,3200.0,374318.050529,3149031.17531,,Solidos
44567,CALLE AMERICO LOPEZ MENDEZ,3200.0,374549.920196,3148538.99764,,Solidos
22316,CALLE ARONA,3200.0,374812.001178,3150120.35733,,Solidos
22204,CALLE GRANADILLA,3200.0,374773.673577,3149932.79822,,Solidos
22204,CALLE GRANADILLA,3200.0,374717.197406,3149890.58566,,Solidos
22204,CALLE GRANADILLA,800.0,374815.539728,3149951.59216,,Solidos
31876,CALLE ANTONIO VANDEWALLE Y PINTO,800.0,374638.84426,3149495.90006,,Solidos
45056,CALLE MANUEL DE CAMARA Y CRUZ,800.0,374491.485473,3149485.61489,,Solidos
31884,CALLE ANTONIO VIVANCO SANTILLAN,800.0,374681.901603,3149263.46641,,Solidos
44993,CALLE ANTONIO PINTOR Y OCETE,800.0,374635.010534,3149168.97631,,Solidos
31876,CALLE ANTONIO VANDEWALLE Y PINTO,800.0,374706.706337,3149221.45421,,Solidos
10486,CALLE 606,800.0,374729.526603,3149215.15013,,Solidos
83082,CTRA SANTA CRUZ LAGUNA,800.0,374759.894802,3149279.82436,,Solidos
10041,CALLE LA MARINA,3000.0,377836.609624,3149712.23473,,Solidos
58327,CALLE ANTONIO DE LARA Y ZARATE,3000.0,377373.734931,3150011.70224,,Solidos
11164,CALLE SAN CLEMENTE,3000.0,377418.835912,3149856.68057,,Solidos
11133,CALLE EL PILAR,3000.0,377485.271305,3149760.97375,,Solidos
11303,CALLE PEREZ GALDOS,3000.0,377350.181389,3149696.10179,,Solidos
10965,CALLE VALENTIN SANZ,3000.0,377515.34199,3149589.38621,,Solidos
10064,CALLE SAN FRANCISCO,3000.0,377717.878404,3149644.87012,,Solidos
10041,CALLE LA MARINA,3000.0,377840.0358,3149628.98774,,Solidos
10594,AVDA ANGEL GUIMERA,800.0,377257.862132,3149557.12173,,Solidos
10260,CALLE AFILARMONICA NIFU-NIFA,800.0,377672.18651,3149265.58108,,Solidos
57765,CALLE MALAQUITA,800.0,377235.968731,3149292.34065,,Solidos
57765,CALLE MALAQUITA,800.0,377264.269236,3149289.96455,,Solidos
20712,AVDA SAN SEBASTIAN,800.0,377051.20785,3149205.78696,,Solidos
20712,AVDA SAN SEBASTIAN,800.0,377096.82854,3149207.39297,,Solidos
10594,AVDA ANGEL GUIMERA,800.0,377201.851717,3149571.27935,,Solidos
11052,PLAZA WEYLER,3000.0,377107.316195,3149661.09725,,Solidos
20751,CALLE JOSE MARIA DE VILLA,800.0,377227.528068,3149138.63626,,Solidos
20693,CALLE LOS MOLINOS,800.0,377116.374555,3148990.16717,,Solidos
20693,CALLE LOS MOLINOS,800.0,377116.722579,3148974.76665,,Solidos
40933,CTRA TAHODIO,800.0,377853.584462,3151770.19624,,Solidos
10273,RBLA DE SANTA CRUZ,800.0,377474.993275,3150445.80229,,Solidos
82515,CALLE RUBEN MARICHAL LOPEZ,240.0,376919.71181,3150614.70361,,Solidos
82515,CALLE RUBEN MARICHAL LOPEZ,240.0,376927.08507,3150623.27253,,Solidos
82515,CALLE RUBEN MARICHAL LOPEZ,800.0,376936.933142,3151002.62405,,Solidos
82515,CALLE RUBEN MARICHAL LOPEZ,800.0,376880.279557,3151313.47254,,Solidos
82515,CALLE RUBEN MARICHAL LOPEZ,800.0,376860.33857,3151339.11095,,Solidos
82055,CALLE JUAN P ALONSO RODRIGUEZ,800.0,376841.061212,3150472.20387,,Solidos
54747,PASEO DE LAS ESCUELAS PIAS,800.0,376819.221084,3150195.40398,,Solidos
11141,CALLE ROBAYNA,800.0,376837.262929,3150008.65506,,Solidos
30223,CALLE PORLIER,800.0,376862.42336,3149580.00493,,Solidos
30246,CALLE DUGGI,800.0,376683.082853,3149428.65415,,Solidos
30223,CALLE PORLIER,800.0,376519.232793,3149618.08068,,Solidos
30223,CALLE PORLIER,800.0,376659.618587,3149602.29586,,Solidos
30223,CALLE PORLIER,800.0,376703.263166,3149597.42816,,Solidos
21085,AVDA DE LA ASUNCION,800.0,376422.585064,3149471.74811,,Solidos
30304,AVDA ISLAS CANARIAS,800.0,376386.16791,3149675.78655,,Solidos
30424,CALLE DE LOS SUEÑOS,240.0,376540.441723,3149815.30933,,Solidos
30424,CALLE DE LOS SUEÑOS,800.0,376512.114534,3149839.8656,,Solidos
30494,CALLE DOCTOR FLEMING,800.0,376503.912932,3150032.61702,,Solidos
30591,CALLE CAMINO OLIVER,800.0,376418.52992,3150096.91036,,Solidos
30575,CALLE ENRIQUE WOLFSON,800.0,376607.82598,3149986.25415,,Solidos
30471,CALLE DOCTOR CRISTINO DIAZ MARTINEZ,240.0,376553.204203,3150136.7971,,Solidos
30471,CALLE DOCTOR CRISTINO DIAZ MARTINEZ,240.0,376629.437849,3150222.8005,,Solidos
44792,CALLE HENRY DUNANT,800.0,376381.162094,3150235.13707,,Solidos
30591,CALLE CAMINO OLIVER,800.0,376295.880825,3150203.87095,,Solidos
30591,CALLE CAMINO OLIVER,800.0,376326.889212,3150169.59808,,Solidos
30753,"CALLE JUAN PEREZ DELGADO ""NIJOTA""",800.0,375994.473378,3150202.47769,,Solidos
30753,"CALLE JUAN PEREZ DELGADO ""NIJOTA""",800.0,375961.237702,3150099.95826,,Solidos
30351,CALLE SALAMANCA,800.0,376317.488689,3149910.91774,,Solidos
30946,CALLE DIEGO CROSA,800.0,375992.005885,3149686.07893,,Solidos
30753,"CALLE JUAN PEREZ DELGADO ""NIJOTA""",240.0,375992.82663,3150274.90088,,Solidos
44803,CALLE DOCTOR PEREZ CAMACHO,800.0,376483.953543,3150300.76663,,Solidos
40821,CTRA LOS CAMPITOS,800.0,376199.529705,3150469.49245,,Solidos
40821,CTRA LOS CAMPITOS,800.0,376145.592086,3150458.29229,,Solidos
40821,CTRA LOS CAMPITOS,800.0,376054.811832,3150410.39686,,Solidos
40821,CTRA LOS CAMPITOS,800.0,375948.931085,3150375.28094,,Solidos
30993,AVDA DE BELGICA,3200.0,375811.565421,3149397.7926,,Solidos
21707,AVDA DE VENEZUELA,3200.0,375667.11789,3149441.40956,,Solidos
32431,CALLE NIVARIA,800.0,375642.653014,3149455.70445,,Solidos
21313,CALLE DRAGO,800.0,375778.152553,3150262.43302,,Solidos
21882,CALLE HERO,800.0,375357.768548,3149848.37262,,Solidos
22185,CALLE VIA CORNISA,800.0,375112.304264,3150202.25611,,Solidos
22123,CALLE LOS REALEJOS,800.0,375062.297597,3150138.88654,,Solidos
31307,CALLE SANTIAGO SABINA,3200.0,375614.84296,3149326.6538,,Solidos
22726,CALLE JOSE FONSPERTIUS,800.0,375411.211582,3150411.23602,,Solidos
22726,CALLE JOSE FONSPERTIUS,800.0,375236.822905,3150337.28211,,Solidos
22185,CALLE VIA CORNISA,800.0,375165.643543,3150316.51868,,Solidos
22556,CALLE GUIMAR,800.0,375039.726162,3150392.81469,,Solidos
32856,CALLE LUIS SEGUNDO ROMAN Y ELGUETA,800.0,374908.834756,3149639.86697,,Solidos
10174,CTRA CUEVA ROJA,800.0,375846.900429,3150476.8106,,Solidos
10174,CTRA CUEVA ROJA,800.0,375912.665709,3150457.39419,,Solidos
10174,CTRA CUEVA ROJA,800.0,375799.060307,3150430.19593,,Solidos
21375,CALLE LAS LECHERAS,800.0,375746.060333,3150392.88158,,Solidos
10637,CTRA PARQUE DE LAS MESAS,800.0,375616.709351,3151500.47815,,Solidos
40821,CTRA LOS CAMPITOS,800.0,375885.848103,3151899.38922,,Solidos
10637,CTRA PARQUE DE LAS MESAS,800.0,375511.615298,3152431.47627,,Solidos
82604,CALLE VENTURA GARCIA,800.0,375526.119644,3152547.71533,,Solidos
41163,CALLE SUBIDA A LA CARDONERA,800.0,378435.680035,3152511.21162,,Solidos
41163,CALLE SUBIDA A LA CARDONERA,800.0,378573.177847,3152466.29731,,Solidos
58061,AVDA VIRGEN DEL VALLE,800.0,378759.740405,3152673.55684,,Solidos
10252,CMNO LOS NARANJOS AGRIOS,800.0,378760.693911,3152901.91878,,Solidos
10252,CMNO LOS NARANJOS AGRIOS,800.0,378651.991841,3153164.89925,,Solidos
40933,CTRA TAHODIO,800.0,377222.08373,3152658.89893,,Solidos
40933,CTRA TAHODIO,800.0,377098.557124,3152690.72354,,Solidos
40933,CTRA TAHODIO,800.0,376708.0992,3153117.35509,,Solidos
40055,BRANC EL BUFADERO,800.0,379639.070692,3154369.56501,,Solidos
40055,BRANC EL BUFADERO,800.0,379535.873914,3154492.05914,,Solidos
40241,LUGAR VALLE CRISPIN,240.0,379525.501657,3154784.53547,,Solidos
40241,LUGAR VALLE CRISPIN,240.0,379399.734238,3154831.90295,,Solidos
40241,LUGAR VALLE CRISPIN,800.0,379219.658742,3154922.33909,,Solidos
40241,LUGAR VALLE CRISPIN,800.0,379143.166497,3154992.45698,,Solidos
40241,LUGAR VALLE CRISPIN,800.0,379022.201458,3155062.47033,,Solidos
54805,LUGAR VALLE BROSQUE,800.0,379769.845156,3154881.70259,,Solidos
54805,LUGAR VALLE BROSQUE,800.0,379994.396631,3155311.04359,,Solidos
54805,LUGAR VALLE BROSQUE,800.0,380066.28988,3155621.64025,,Solidos
54805,LUGAR VALLE BROSQUE,800.0,380015.369246,3155747.7983,,Solidos
10522,CTRA EL BAILADERO,800.0,382201.259041,3158732.92169,,Solidos
10522,CTRA EL BAILADERO,800.0,382140.649856,3158736.71889,,Solidos
10133,CMNO LAS BARRANQUERAS,800.0,382718.693466,3154244.94254,,Solidos
56062,CMNO EL CERCADO,800.0,382793.52301,3154777.1997,,Solidos
10002,CALLE 301,800.0,375143.249401,3147212.23451,,Solidos
20124,CALLE ANATOLIO DE FUENTES GARCIA,240.0,375236.673542,3147186.64747,,Solidos
20124,CALLE ANATOLIO DE FUENTES GARCIA,800.0,375332.339418,3147262.95979,,Solidos
20124,CALLE ANATOLIO DE FUENTES GARCIA,800.0,375345.424108,3147289.53533,,Solidos
43057,CALLE FERNANDO BEAUTELL,800.0,374947.88437,3147443.73384,,Solidos
10321,CALLE JESUS HERNANDEZ GUZMAN,800.0,374653.577672,3146981.90985,,Solidos
10321,CALLE JESUS HERNANDEZ GUZMAN,800.0,374605.257782,3146902.24732,,Solidos
10321,CALLE JESUS HERNANDEZ GUZMAN,800.0,374630.070698,3146942.40507,,Solidos
10118,CALLE EL ROCIO,800.0,374514.301619,3147447.49627,,Solidos
10107,CALLE EL REMANSO,800.0,374426.249716,3147397.17432,,Solidos
46125,CALLE PEGASO,800.0,374425.160515,3147375.00346,,Solidos
56472,CALLE SUBIDA AL MAYORAZGO,800.0,374120.720653,3147311.11199,,Solidos
10378,CALLE INGENIERO CERVERA,240.0,373994.94569,3147031.85853,,Solidos
10035,CALLE LAURA GROTE DE LA PUERTA,800.0,374403.823,3147107.456,,Solidos
43212,CALLE MIGUEL ZEROLO FUENTES,800.0,374002.5664,3147579.37026,,Solidos
43235,CALLE TOMAS DE ARMAS QUINTERO,800.0,374030.465579,3147643.92486,,Solidos
43235,CALLE TOMAS DE ARMAS QUINTERO,800.0,374119.460246,3147689.59356,,Solidos
43235,CALLE TOMAS DE ARMAS QUINTERO,800.0,374164.072106,3147736.23203,,Solidos
43204,CALLE MAESTRO BORGUÑO,800.0,374094.369582,3147781.51865,,Solidos
10226,CALLE CURVA EL ARCO IRIS,800.0,373727.583366,3147408.5809,,Solidos
10226,CALLE CURVA EL ARCO IRIS,800.0,373905.137007,3147379.92165,,Solidos
82515,CALLE RUBEN MARICHAL LOPEZ,800.0,376722.303643,3151261.42367,,Solidos
40821,CTRA LOS CAMPITOS,800.0,376664.697101,3151178.80963,,Solidos
82515,CALLE RUBEN MARICHAL LOPEZ,800.0,376802.581388,3151347.92277,,Solidos
49874,CALLE EL LLANITO,800.0,376687.949984,3151381.03233,,Solidos
40821,CTRA LOS CAMPITOS,800.0,376625.209019,3151444.70151,,Solidos
40821,CTRA LOS CAMPITOS,800.0,376499.245755,3151322.60271,,Solidos
49777,CALLE RAFAELA GONZALEZ ROJAS,800.0,376376.217832,3151602.59729,,Solidos
58022,CALLE HIBISCO,800.0,376358.886357,3151415.47402,,Solidos
40821,CTRA LOS CAMPITOS,800.0,376082.356951,3151760.85718,,Solidos
57324,CALLE PINTOR MARTIN GONZALEZ,3200.0,376187.89798,3148958.1428,,Solidos
10574,CALLE LA MUTINE,800.0,376631.690785,3149087.05428,,Solidos
20484,CALLE EDUARDO ZAMACOIS,240.0,376599.386122,3148987.52118,,Solidos
20991,CALLE TIRSO DE MOLINA,800.0,376533.622049,3148915.86363,,Solidos
20325,CALLE ALMIRANTE DIAZ PIMIENTA,800.0,376465.000944,3148826.16343,,Solidos
32334,CALLE RAFAEL AROCHA GUILLAMA,800.0,375284.742032,3149480.21736,,Solidos
32736,CALLE PIO BAROJA,800.0,375797.916213,3149023.19928,,Solidos
59072,CALLE AGANA,800.0,372064.782,3144995.575,,Solidos
54612,CALLE COLUMBRETE,800.0,371988.608468,3145105.08335,,Solidos
56402,CALLE CHINAMADA,800.0,372054.0926,3145125.6193,,Solidos
56785,CALLE EL MOLINO,800.0,371383.646121,3145017.55513,,Solidos
10433,CALLE PUNTA DE TENO,800.0,371628.732022,3145241.20943,,Solidos
51455,CALLE LOS DESAMPARADOS,800.0,371105.753767,3145631.99163,,Solidos
51351,CALLE AZALEA,800.0,371090.967152,3145547.46795,,Solidos
51641,CALLE SAN MAURICIO,800.0,371419.97487,3145405.69975,,Solidos
51641,CALLE SAN MAURICIO,240.0,371386.651615,3145412.07864,,Solidos
51641,CALLE SAN MAURICIO,800.0,371390.637714,3145409.49193,,Solidos
51455,CALLE LOS DESAMPARADOS,800.0,371306.480481,3145356.91563,,Solidos
52412,CALLE CAPITANA,800.0,371256.379553,3145273.74889,,Solidos
01030,CALLE ACCESO2 A CALLE CIGARRILLOS,800.0,371095.776139,3145205.32502,,Solidos
59176,CALLE CIGARRILLOS,800.0,371177.238974,3145200.13944,,Solidos
57274,CTRA GENERAL DEL SUR,800.0,371024.59076,3145010.15171,,Solidos
10544,CALLE EL CILANTRO,800.0,371141.543738,3144744.81461,,Solidos
51447,CALLE CRUZ DE LA GALLEGA,800.0,371016.250837,3145574.11118,,Solidos
52307,CALLE ALTAMIRA,800.0,370707.933382,3145620.39492,,Solidos
52307,CALLE ALTAMIRA,800.0,370619.653391,3145519.37801,,Solidos
52482,CALLE DONDIEGO,800.0,370698.421431,3145559.45856,,Solidos
52482,CALLE DONDIEGO,800.0,370579.767085,3145409.11691,,Solidos
52524,CALLE GENCIANA,800.0,370721.798,3145541.095,,Solidos
52524,CALLE GENCIANA,800.0,370601.973022,3145391.29284,,Solidos
52516,CALLE LA GALLEGA,800.0,370790.193625,3145621.40369,,Solidos
52516,CALLE LA GALLEGA,800.0,370859.557,3145566.886,,Solidos
52555,CALLE HABERNARIA,800.0,370622.63505,3145371.23456,,Solidos
10527,CALLE BAMBU,800.0,370637.628,3145348.425,,Solidos
52691,CALLE PAJARITA,800.0,370766.237137,3145498.56112,,Solidos
52404,CALLE CAMPANILLA,240.0,370678.789517,3145354.53443,,Solidos
52404,CALLE CAMPANILLA,800.0,370787.330288,3145480.30544,,Solidos
52725,CALLE PRIMAVERA,800.0,370818.039002,3145474.46501,,Solidos
52636,CALLE MANDRAGORA,800.0,370911.124065,3145542.93463,,Solidos
52586,CALLE LAURISILVA,800.0,370853.359997,3145442.77736,,Solidos
52385,CALLE BIGUIPALA,800.0,370945.621997,3145464.26173,,Solidos
52273,CALLE AGUILEÑA,800.0,370902.177129,3145348.47463,,Solidos
51447,CALLE CRUZ DE LA GALLEGA,800.0,371005.65085,3145175.54066,,Solidos
51447,CALLE CRUZ DE LA GALLEGA,800.0,371016.763372,3145094.578,,Solidos
57274,CTRA GENERAL DEL SUR,800.0,370988.188315,3144984.24653,,Solidos
52211,CALLE ORQUIDEA,240.0,370809.337868,3145008.204,,Solidos
52184,CALLE EL HUMILLADERO,800.0,370341.192169,3145143.52843,,Solidos
51486,CALLE FUENTE FRIA,800.0,371352.904596,3146404.17032,,Solidos
58842,CALLE LAS FOLIAS,800.0,371417.508979,3146812.16368,,Solidos
58842,CALLE LAS FOLIAS,800.0,371441.041656,3146792.86439,,Solidos
50912,CALLE COLIBRI,800.0,371515.202885,3146808.8088,,Solidos
58745,CALLE JUAN DORTA AVILA,800.0,371484.834486,3146852.87447,,Solidos
51374,CALLE BARRANCO GRANDE,800.0,371492.962958,3146611.70014,,Solidos
51575,CALLE PATO,800.0,371491.071953,3146448.51125,,Solidos
53284,CALLE ÑANDU,800.0,372223.134747,3147301.76037,,Solidos
50065,CALLE EL CEDRO,3200.0,371999.561382,3147107.8204,,Solidos
50235,CALLE OROPENDOLA,800.0,372236.510711,3147257.03623,,Solidos
50115,CALLE LOS ESTUDIANTES,800.0,372289.016129,3147258.10403,,Solidos
50115,CALLE LOS ESTUDIANTES,800.0,372268.439591,3147219.13101,,Solidos
50243,CALLE PAIÑO,800.0,372140.544286,3147191.03796,,Solidos
56514,CMNO NIVARIA,800.0,372101.266454,3147062.84114,,Solidos
50251,CALLE PALOMA,800.0,372176.764266,3147166.01056,,Solidos
50421,AVDA DE TINCER,800.0,372247.334075,3147129.39811,,Solidos
56514,CMNO NIVARIA,800.0,372148.055598,3147042.51369,,Solidos
58641,CALLE LA ISA,800.0,371571.883412,3146858.83168,,Solidos
50556,CALLE ENCINA,800.0,371954.789509,3146815.6317,,Solidos
50556,CALLE ENCINA,800.0,371977.94934,3146756.71434,,Solidos
50556,CALLE ENCINA,800.0,371989.575403,3146730.61923,,Solidos
50556,CALLE ENCINA,800.0,372002.838067,3146686.672,,Solidos
50436,CALLE ABETO,800.0,371995.234241,3146789.62785,,Solidos
50436,CALLE ABETO,800.0,372027.560959,3146787.25271,,Solidos
50483,CALLE CAÑAMO,800.0,372043.231946,3146913.66497,,Solidos
50734,CALLE VIÑATIGO,800.0,372021.854919,3146733.43423,,Solidos
50517,CALLE CHOPO,800.0,372011.283776,3146660.56708,,Solidos
50703,CALLE SAUCE,800.0,372131.673513,3146657.1888,,Solidos
52926,CALLE OLIVO,800.0,371903.420526,3146608.46471,,Solidos
51575,CALLE PATO,800.0,371525.547964,3146478.06654,,Solidos
51714,CALLE TREPADORA,800.0,371554.1037,3146437.2737,,Solidos
51463,CALLE ELICIO,800.0,371540.966391,3146393.85431,,Solidos
51463,CALLE ELICIO,800.0,371620.677288,3146376.6156,,Solidos
51567,CALLE OBDULIO,800.0,371698.136058,3146299.07916,,Solidos
51513,CALLE HILARIO GARCIA,800.0,371748.551347,3146326.85285,,Solidos
50533,CALLE DOCTOR JOSE SAEZ Y SAENZ DIEZ,800.0,372265.366105,3146508.22622,,Solidos
51672,CALLE TADORNA,800.0,371854.79061,3146281.58285,,Solidos
57274,CTRA GENERAL DEL SUR,800.0,371673.198471,3146136.09109,,Solidos
57274,CTRA GENERAL DEL SUR,800.0,371713.831127,3146155.11846,,Solidos
50204,CALLE NARCISO,800.0,371750.42884,3146211.44946,,Solidos
51374,CALLE BARRANCO GRANDE,800.0,371867.20641,3146154.74922,,Solidos
51374,CALLE BARRANCO GRANDE,800.0,371821.746559,3146186.73583,,Solidos
10042,CALLE EL BUHO,800.0,371959.252062,3146216.84235,,Solidos
51687,CALLE TEJEDOR,800.0,371945.245457,3146198.08351,,Solidos
50185,CALLE MAXIMINO BACALLADO,800.0,372376.803156,3146884.48471,,Solidos
52981,CALLE TARAJAL,800.0,372372.291395,3146708.125,,Solidos
51076,CALLE LAUREL,800.0,370834.68071,3147460.63712,,Solidos
10335,CALLE ARRORRO,800.0,371246.477622,3146867.00481,,Solidos
50966,CALLE GALAN,800.0,370827.629344,3147046.16366,,Solidos
50966,CALLE GALAN,800.0,370757.110099,3147017.4762,,Solidos
11054,CALLE ZAHORRA,800.0,370869.656955,3146998.04005,,Solidos
10477,CALLE EL PAPITO,800.0,370944.738329,3146745.60929,,Solidos
10477,CALLE EL PAPITO,800.0,370983.587349,3146730.81449,,Solidos
10477,CALLE EL PAPITO,800.0,371049.194162,3146707.38162,,Solidos
50773,CALLE ANADE,800.0,371223.100004,3146626.80039,,Solidos
51126,CALLE MIRLO,800.0,371296.359273,3146611.70014,,Solidos
51591,CALLE PORRON,800.0,371249.169408,3146532.51081,,Solidos
51262,CALLE TRIGUERO,800.0,371315.907581,3146538.73639,,Solidos
50854,CALLE EL CALVARIO,800.0,370748.008494,3146593.96566,,Solidos
50854,CALLE EL CALVARIO,800.0,370611.528709,3146627.78843,,Solidos
51231,CALLE SUERTE GENETO,800.0,370947.509451,3146492.70929,,Solidos
51157,CALLE PETIRROJO,800.0,371091.806657,3146456.9587,,Solidos
51165,CALLE PINZON,800.0,370930.926522,3146355.48674,,Solidos
51165,CALLE PINZON,800.0,370930.280542,3146078.57902,,Solidos
52002,CALLE LA JURADA,800.0,370135.637068,3146566.08758,,Solidos
52002,CALLE LA JURADA,800.0,370100.735251,3146471.96591,,Solidos
50711,CTRA DEL SOBRADILLO,800.0,370070.806491,3146647.23771,,Solidos
50711,CTRA DEL SOBRADILLO,800.0,370328.084632,3146604.70312,,Solidos
50711,CTRA DEL SOBRADILLO,800.0,370465.538964,3146631.67198,,Solidos
50711,CTRA DEL SOBRADILLO,800.0,370524.045583,3146663.99665,,Solidos
50974,CALLE GANSO,800.0,370577.909409,3146610.09782,,Solidos
50974,CALLE GANSO,800.0,370581.631464,3146557.86745,,Solidos
50823,CALLE BELLOTERO,800.0,370515.392578,3146730.17517,,Solidos
50823,CALLE BELLOTERO,800.0,370379.52802,3146796.72828,,Solidos
50823,CALLE BELLOTERO,800.0,370295.822052,3146824.24701,,Solidos
51293,CALLE VENCEJO,240.0,370623.988358,3146833.07137,,Solidos
52041,CALLE PELICANO,800.0,370315.270279,3146976.09631,,Solidos
59644,CALLE PLATANERA,800.0,370171.535645,3147097.35509,,Solidos
52435,CALLE CASTAÑO,240.0,369496.660736,3144517.8122,,Solidos
51165,CALLE PINZON,800.0,371032.819909,3145805.92381,,Solidos
42971,CALLE JUAN RAVINA MENDEZ,800.0,375092.663196,3147868.84977,,Solidos
45547,CALLE LA RABASA,800.0,375279.663851,3147845.36723,,Solidos
42986,CALLE MELCHOR CANO,800.0,375222.425838,3147716.06364,,Solidos
43057,CALLE FERNANDO BEAUTELL,800.0,374963.088822,3147558.67701,,Solidos
43065,CTRA DE HOYA FRIA,800.0,374889.161136,3147365.00089,,Solidos
43227,AVDA PRINCIPES DE ESPAÑA,800.0,374057.003627,3147762.54766,,Solidos
44672,CALLE PEDRO DOBLADO CLAVERIE,240.0,374257.654024,3147901.55248,,Solidos
44552,CALLE VICTOR MONJUY,800.0,374459.978792,3148127.76105,,Solidos
43301,CALLE FEIJOO,800.0,374058.422373,3147968.22761,,Solidos
43227,AVDA PRINCIPES DE ESPAÑA,800.0,374238.191588,3148265.70931,,Solidos
43227,AVDA PRINCIPES DE ESPAÑA,800.0,374264.797788,3148270.64697,,Solidos
43227,AVDA PRINCIPES DE ESPAÑA,800.0,374268.140765,3148338.20245,,Solidos
43912,CALLE MIGUEL BOSQ,800.0,374316.077111,3148349.57812,,Solidos
43227,AVDA PRINCIPES DE ESPAÑA,800.0,374334.170408,3148411.75876,,Solidos
54167,CALLE SIMBAD,800.0,374213.997686,3148533.37875,,Solidos
43966,CALLE DOMINGO SALAZAR COLOGAN,800.0,374364.969239,3148648.03617,,Solidos
10523,CALLE EL BASALTO,800.0,373874.907005,3148277.98917,,Solidos
10444,CALLE ROSALIA DE CASTRO,2400.0,373668.459,3148011.565,,Solidos
43796,CALLE JUAN RODRIGUEZ SANTOS,800.0,373872.371043,3147643.78924,,Solidos
10121,AVDA LA CONSTITUCION,800.0,377032.866447,3148117.45088,,Solidos
44552,CALLE VICTOR MONJUY,800.0,374472.307521,3148189.12206,,Solidos
11357,CALLE VILLALBA HERVAS,800.0,377691.038416,3149662.24443,,Solidos
10787,CALLE IMELDO SERIS,800.0,377482.273391,3149526.30424,,Solidos
10787,CALLE IMELDO SERIS,800.0,377199.295695,3149599.07515,,Solidos
41387,CSRIO EL CALVARIO,800.0,380715.6213,3160022.03175,,Solidos
41565,PLAYA ALMACIGA,800.0,383240.830648,3161113.5267,,Solidos
10522,CTRA EL BAILADERO,240.0,382553.698269,3158696.53419,,Solidos
53172,CTRA SAN ANDRES-TAGANANA,800.0,382424.225294,3158269.75222,,Solidos
40403,CTRA TAGANANA,800.0,382580.654592,3157724.21188,,Solidos
40403,CTRA TAGANANA,800.0,382729.652326,3157042.20231,,Solidos
56062,CMNO EL CERCADO,800.0,382846.896843,3154579.48098,,Solidos
56062,CMNO EL CERCADO,800.0,382863.42604,3154421.02867,,Solidos
10522,CTRA EL BAILADERO,240.0,377119.442539,3156941.17143,,Solidos
